2019-03-29 22:59:13,941 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:01:38,481 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:01:38,867 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:02:28,295 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:02:28,684 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:02:40,851 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:02:41,276 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:03:37,523 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:03:37,937 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:03:47,948 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:03:48,435 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:38,902 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:39,295 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:46,820 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:47,232 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:52,640 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:53,009 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:57,127 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:06:57,530 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:01,861 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:02,230 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:06,224 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:06,619 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:10,469 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:10,832 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:15,724 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:16,072 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:21,307 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:21,705 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:26,366 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:26,742 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:31,190 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:31,606 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:34,011 [Alarm Pool]   INFO - roid.inspections.LintIdeClient - Android Lint read action canceled due to pending write action 
2019-03-29 23:07:34,011 [Alarm Pool]   INFO - roid.inspections.LintIdeClient - Android Lint read action canceled due to pending write action 
2019-03-29 23:07:36,584 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:36,937 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:40,968 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:41,332 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:46,110 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:46,562 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:50,602 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:50,987 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:54,711 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:07:55,101 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:08:00,277 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:08:00,691 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:08:05,373 [Alarm Pool]   INFO - roid.inspections.LintIdeClient - Android Lint read action canceled due to pending write action 
2019-03-29 23:08:05,373 [Alarm Pool]   INFO - roid.inspections.LintIdeClient - Android Lint read action canceled due to pending write action 
2019-03-29 23:08:09,928 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:08:10,339 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:08:37,965 [entQueue-0]   INFO -                    #InstantRun - Not using instant run for this launch: instant run is disabled 
2019-03-29 23:08:37,970 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - About to execute Gradle tasks: [:app:assembleDebug] 
2019-03-29 23:08:37,970 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_EXECUTOR_CREATED 
2019-03-29 23:08:38,018 [hread 3311]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from C:/Program Files/Android/Android Studio/jre 
2019-03-29 23:08:38,021 [hread 3311]   INFO - ild.invoker.GradleBuildInvoker - Build command line options: [-Pandroid.injected.invoked.from.ide=true, -Pandroid.injected.build.api=23, -Pandroid.injected.build.density=xhdpi, -Pandroid.injected.build.abi=arm64-v8a,armeabi-v7a,armeabi] 
2019-03-29 23:08:38,059 [hread 3311]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Pandroid.injected.invoked.from.ide=true -Pandroid.injected.build.api=23 -Pandroid.injected.build.density=xhdpi -Pandroid.injected.build.abi=arm64-v8a,armeabi-v7a,armeabi 
2019-03-29 23:08:38,069 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_STARTED 
2019-03-29 23:08:38,070 [entQueue-0]   INFO - idea.project.IndexingSuspender - Starting batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:08:49,794 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender deactivation event: BUILD_FINISHED 
2019-03-29 23:08:49,794 [entQueue-0]   INFO - idea.project.IndexingSuspender - Finishing batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:08:50,293 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - Gradle build finished in 12 s 272 ms 
2019-03-29 23:08:50,333 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:08:50,494 [hread 3303]   INFO - a.gradle.run.MakeBeforeRunTask - Couldn't get post build models. 
2019-03-29 23:08:50,494 [hread 3303]   INFO - a.gradle.run.MakeBeforeRunTask - Gradle invocation complete, success = false 
2019-03-29 23:08:50,572 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:08:51,808 [hread 3361]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 3ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:08:52,196 [hread 3361]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 388ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:08:52,197 [hread 3361]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 3 files to update 
2019-03-29 23:08:52,267 [hread 3361]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 70ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:09:28,896 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - About to execute Gradle tasks: [clean, :app:generateDebugSources] 
2019-03-29 23:09:28,896 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_EXECUTOR_CREATED 
2019-03-29 23:09:28,914 [hread 3363]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from C:/Program Files/Android/Android Studio/jre 
2019-03-29 23:09:28,916 [hread 3363]   INFO - ild.invoker.GradleBuildInvoker - Build command line options: [-Pandroid.injected.invoked.from.ide=true, -Pandroid.injected.generateSourcesOnly=true] 
2019-03-29 23:09:28,921 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_STARTED 
2019-03-29 23:09:28,921 [entQueue-0]   INFO - idea.project.IndexingSuspender - Starting batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:09:28,929 [hread 3363]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Pandroid.injected.invoked.from.ide=true -Pandroid.injected.generateSourcesOnly=true 
2019-03-29 23:09:39,686 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender deactivation event: BUILD_FINISHED 
2019-03-29 23:09:39,686 [entQueue-0]   INFO - idea.project.IndexingSuspender - Finishing batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:09:39,729 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - Gradle build finished in 10 s 812 ms 
2019-03-29 23:09:39,760 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:09:39,943 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:09:40,813 [cessToken]]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:09:41,171 [hread 3385]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 5ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:09:41,339 [hread 3385]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 168ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:09:41,339 [hread 3385]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 1 files to update 
2019-03-29 23:09:41,347 [hread 3385]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 8ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:09:48,712 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - About to execute Gradle tasks: [clean, :app:assembleDebug] 
2019-03-29 23:09:48,712 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_EXECUTOR_CREATED 
2019-03-29 23:09:48,735 [hread 3463]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from C:/Program Files/Android/Android Studio/jre 
2019-03-29 23:09:48,739 [hread 3463]   INFO - ild.invoker.GradleBuildInvoker - Build command line options: [-Pandroid.injected.invoked.from.ide=true] 
2019-03-29 23:09:48,753 [hread 3463]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Pandroid.injected.invoked.from.ide=true 
2019-03-29 23:09:48,822 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_STARTED 
2019-03-29 23:09:48,822 [entQueue-0]   INFO - idea.project.IndexingSuspender - Starting batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:10:17,235 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender deactivation event: BUILD_FINISHED 
2019-03-29 23:10:17,235 [entQueue-0]   INFO - idea.project.IndexingSuspender - Finishing batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:10:17,238 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - Gradle build finished in 28 s 499 ms 
2019-03-29 23:10:17,256 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:10:17,499 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:10:17,888 [cessToken]]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:10:18,911 [hread 3457]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 10 to update, calculated in 0ms 
2019-03-29 23:10:19,115 [hread 3457]   INFO - .diagnostic.PerformanceWatcher - Reindexing refreshed files took 204ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:10:19,123 [hread 3457]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 4ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:10:19,223 [hread 3457]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 100ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:10:19,223 [hread 3457]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 2 files to update 
2019-03-29 23:10:19,261 [hread 3457]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 38ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:11:47,922 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:11:48,307 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:11:52,539 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:11:52,933 [entQueue-0]   INFO - ojectView.impl.ProjectViewTree - getToggleClickCount: -1 for com.intellij.ide.projectView.impl.nodes.ClassTreeNode 
2019-03-29 23:12:01,883 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - About to execute Gradle tasks: [clean, :app:generateDebugSources] 
2019-03-29 23:12:01,883 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_EXECUTOR_CREATED 
2019-03-29 23:12:01,965 [hread 3548]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from C:/Program Files/Android/Android Studio/jre 
2019-03-29 23:12:01,968 [hread 3548]   INFO - ild.invoker.GradleBuildInvoker - Build command line options: [-Pandroid.injected.invoked.from.ide=true, -Pandroid.injected.generateSourcesOnly=true] 
2019-03-29 23:12:01,983 [hread 3548]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Pandroid.injected.invoked.from.ide=true -Pandroid.injected.generateSourcesOnly=true 
2019-03-29 23:12:02,033 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_STARTED 
2019-03-29 23:12:02,033 [entQueue-0]   INFO - idea.project.IndexingSuspender - Starting batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:12:10,306 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender deactivation event: BUILD_FINISHED 
2019-03-29 23:12:10,306 [entQueue-0]   INFO - idea.project.IndexingSuspender - Finishing batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:12:10,350 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - Gradle build finished in 8 s 382 ms 
2019-03-29 23:12:10,373 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:12:10,835 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:12:11,363 [cessToken]]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:12:12,068 [hread 3541]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 191ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2019-03-29 23:12:12,170 [hread 3541]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 99ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:12:12,170 [hread 3541]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 2 files to update 
2019-03-29 23:12:12,182 [hread 3541]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 12ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:12:17,146 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - About to execute Gradle tasks: [clean, :app:assembleDebug] 
2019-03-29 23:12:17,146 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_EXECUTOR_CREATED 
2019-03-29 23:12:17,172 [hread 3548]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from C:/Program Files/Android/Android Studio/jre 
2019-03-29 23:12:17,175 [hread 3548]   INFO - ild.invoker.GradleBuildInvoker - Build command line options: [-Pandroid.injected.invoked.from.ide=true] 
2019-03-29 23:12:17,252 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_STARTED 
2019-03-29 23:12:17,252 [entQueue-0]   INFO - idea.project.IndexingSuspender - Starting batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:12:17,373 [hread 3548]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Pandroid.injected.invoked.from.ide=true 
2019-03-29 23:12:43,688 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender deactivation event: BUILD_FINISHED 
2019-03-29 23:12:43,688 [entQueue-0]   INFO - idea.project.IndexingSuspender - Finishing batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:12:43,816 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - Gradle build finished in 26 s 641 ms 
2019-03-29 23:12:43,840 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:12:44,131 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:12:44,488 [cessToken]]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:12:45,197 [hread 3547]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 10 to update, calculated in 0ms 
2019-03-29 23:12:45,370 [hread 3547]   INFO - .diagnostic.PerformanceWatcher - Reindexing refreshed files took 172ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:12:45,379 [hread 3547]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 3ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:12:45,429 [hread 3547]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 50ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:12:45,430 [hread 3547]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 2 files to update 
2019-03-29 23:12:45,442 [hread 3547]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 12ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-29 23:13:10,630 [entQueue-0]   INFO -                    #InstantRun - Not using instant run for this launch: instant run is disabled 
2019-03-29 23:13:10,667 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - About to execute Gradle tasks: [:app:assembleDebug] 
2019-03-29 23:13:10,668 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_EXECUTOR_CREATED 
2019-03-29 23:13:10,696 [hread 3424]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from C:/Program Files/Android/Android Studio/jre 
2019-03-29 23:13:10,698 [hread 3424]   INFO - ild.invoker.GradleBuildInvoker - Build command line options: [-Pandroid.injected.invoked.from.ide=true, -Pandroid.injected.build.api=23, -Pandroid.injected.build.density=xhdpi, -Pandroid.injected.build.abi=arm64-v8a,armeabi-v7a,armeabi] 
2019-03-29 23:13:10,732 [hread 3424]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Pandroid.injected.invoked.from.ide=true -Pandroid.injected.build.api=23 -Pandroid.injected.build.density=xhdpi -Pandroid.injected.build.abi=arm64-v8a,armeabi-v7a,armeabi 
2019-03-29 23:13:10,827 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender activation event: BUILD_STARTED 
2019-03-29 23:13:10,827 [entQueue-0]   INFO - idea.project.IndexingSuspender - Starting batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:13:22,627 [entQueue-0]   INFO - idea.project.IndexingSuspender - Consuming IndexingSuspender deactivation event: BUILD_FINISHED 
2019-03-29 23:13:22,627 [entQueue-0]   INFO - idea.project.IndexingSuspender - Finishing batch update for project: Project 'C:\Users\witne\Popular_Movie_Stage_2' Popular_Movie_Stage_2 
2019-03-29 23:13:22,628 [entQueue-0]   INFO - ild.invoker.GradleBuildInvoker - Gradle build finished in 11 s 929 ms 
2019-03-29 23:13:22,650 [entQueue-0]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-03-29 23:13:22,791 [hread 3464]   INFO - a.gradle.run.MakeBeforeRunTask - Couldn't get post build models. 
